0 203.647163120567	0 222.989864864865	0 206.680555555556	0 344.815884094755	0 361.961850971066	0 665.730143229167	0 385.321245932125	0 269.298611111111	0 343.807765151515	0 578.520708582834	0 574.797907488987	0 657.177121396671	22 796.578373015873	0 849.577881619938	0 675.189102564103	0 427.216021825397	0 934.86672008547	0 769.622474747475	2 818.086074561404	1 941.879460400348	0 624.738425925926	0 463.02912808642	0 533.188657407407	0 623.794590643275	0 674.905303030303	0 603.671401515152	0 728.211766889384	0 632.820512820513	0 619.579449152542	0 566.105797101449	2 345.051879084967	0 437.057802287582	0 695.771805555556	0 841.867824074074	0 614.183092948718	0 319.324838187702	0 349.312248995984	0 226.323611111111	0 306.100649350649	1 1029.31319444444	0 439.882984031936	0 300	0 277.76875	2 418.565641534392	0 378.750248015873	0 476.998408564815	0 543.435300925926	0 625.784810126582	0 476.941379310345
0 213.303703703704	0 233.317411924119	0 209.733173076923	0 352.874102239121	0 369.930158730159	0 680.177951388889	0 395.165740740741	0 265.583333333333	0 346.455808080808	0 589.065228174603	0 585.592105263158	0 682.543000821018	0 818.913194444444	0 857.294367283951	0 689.756698821007	0 443.250998003992	0 952.043803418803	0 785.322916666667	0 844.805921052632	0 937.443359375	0 638.921118233618	1 476.494791666667	0 547.85619212963	0 638.52759502924	0 699.453598484848	0 626.927083333333	0 749.329838116262	0 637.767628205128	0 634.818965517241	0 578.639612268518	0 352.686887254902	1 449.841299019608	0 726.604166666667	3 879.250925925926	0 614.961120401338	0 319.715853658537	0 354.66443452381	0 228.408101851852	0 313.066129032258	0 1047.02708333333	0 458.859516616314	0 300	2 280.104166666667	1 424.612103174603	0 406.492807539683	0 487.814236111111	0 548.352430555556	0 635.110223642173	0 475.410344827586
0 194.63829787234	0 235.799349484074	0 219.061698717949	0 366.898546144121	1 383.586405073325	0 704.853081597222	0 408.465162037037	0 268.638888888889	0 348.122474747475	0 609.218253968254	0 614.590653153153	0 720.285340861564	0 842.217261904762	0 878.779457364341	0 704.580128205128	0 451.467359050445	0 989.879807692308	1 812.798926767677	0 884.761878654971	0 963.477213541667	0 651.267272079772	0 490.734182098765	0 566.263888888889	0 672.438596491228	0 728.473484848485	0 648.60321969697	1 773.050366300366	0 653.772435897436	0 654.929861111111	0 596.432456140351	0 380.234477124183	6 475.874387254902	4 757.257777777778	23 906.067824074074	7 648.969343696028	0 334.653487429035	0 376.165426587302	0 253.880092592593	0 339.433006535948	1 1112.53472222222	1 462.232835820896	0 300	0 292.114583333333	0 450.887400793651	0 421.636904761905	0 519.878327546296	3 579.13287037037	0 679.24316508938	0 490.739583333333
0 128.782986111111	0 162.811307901907	0 170.990384615385	0 273.648463804714	0 268.170089984351	0 503.315863715278	1 273.60787037037	0 161.069444444444	0 223.957386363636	0 457.824156746032	0 476.940393518519	0 537.666982722292	0 632.229166666667	0 562.304783950617	0 574.415064102564	0 340.76066468254	0 779.038461538462	0 643.52904040404	0 755.424890350877	0 697.746744791667	2 464.199928083423	0 359.435185185185	2 469.1015625	0 538.63048245614	0 596.056186868687	0 491.014204545455	0 600.495033112583	0 442.107905982906	0 602.32582260372	0 537.594610427651	3 356.089052287582	0 432.036764705882	0 670.216805555556	0 694.754398148148	0 484.112413194444	0 311.952784503632	0 317.04191468254	2 240.135185185185	0 306.092532467532	0 936.986458333333	0 302.276776776777	0 300	0 232.559523809524	0 384.301587301587	0 354.053075396825	0 443.579427083333	0 471.391550925926	0 517.842414529915	0 325.217013888889
0 98.9255319148936	0 137.611689814815	0 147.228365384615	2 229.754635482512	5 212.416370458136	0 403.82358738502	0 214.485280482151	0 128.486111111111	0 186.082386363636	0 387.906994047619	0 400.326388888889	0 448.520940721649	0 494.688988095238	0 457.633720930233	0 473.636315228967	0 284.081101190476	0 641.160256410256	1 523.075126262626	0 614.181652046784	0 555.058746736292	0 392.0519575558	0 291.890625	10 386.972222222222	0 435.998355263158	0 473.435220125786	0 403.258522727273	0 462.27691740413	0 352.842948717949	0 512.270280235988	1 464.576956521739	0 307.866421568627	2 385.612540849673	0 551.008249440716	0 588.607706592386	1 406.862456747405	0 251.22000805153	0 276.403025793651	0 217.112268518519	0 326.42	0 755.747528248588	0 323.518574297189	0 300	0 190.260416666667	3 320.770502645503	0 297.245535714286	0 364.514756944444	2 400.198032407407	0 487.488551650692	0 308.267939814815
0 194.380208333333	0 228.6777256479	0 209.424705251876	0 339.900337126001	0 349.966176470588	0 647.263997395833	0 374.048331015299	0 266.805555555556	0 335.643308080808	0 603.178819444444	0 577.41087962963	0 655.283583646224	0 770.224206349206	0 810.627700617284	0 665.457532051282	0 416.668397626113	0 905.861111111111	0 752.956123737374	1 794.803179824561	0 860.007161458333	0 614.138439410284	0 447.970679012346	0 518.463252314815	0 589.402412280702	0 630.10321969697	0 575.157196969697	0 690.983259749816	1 601.322382478632	0 631.351892285298	2 566.845942028986	0 329.367442810458	0 414.021446078431	0 666.532222222222	0 821.675	0 584.729166666667	2 319.7585931255	0 337.797123015873	0 211.74375	0 307.977855477855	0 990.292708333333	4 435.792307692308	1 300	0 278.475	0 411.342427248677	0 364.822172619048	0 470.256510416667	0 523.664236111111	0 600.78423566879	0 449.942028985507
0 191.711805555556	0 231.465551181102	0 209.018429487179	1 346.012558535547	0 367.578087885986	4 676.800021701389	0 389.103472222222	0 265.434027777778	0 345.064078282828	0 608.315476190476	0 588.630787037037	1 675.820033250208	22 805.637400793651	0 842.751543209877	0 677.661858974359	0 424.741329479769	0 938.834935897436	0 796.326388888889	0 829.891447368421	0 846.859947643979	1 632.925302706553	0 465.838155864198	0 542.884459849798	0 624.212171052632	1 644.542283950617	0 596.734848484848	0 733.777161862528	0 632.971153846154	0 642.12278761062	0 582.789488966318	5 356.069852941176	43 432.955269607843	7 704.711805555556	0 860.945601851852	0 621.302083333333	0 318.037082314588	0 344.38230994152	0 221.755555555556	0 298.232704402516	0 1035.946875	0 480.858892438765	0 300	0 271.07068452381	0 418.127314814815	0 368.479651162791	8 481.033998842593	11 541.485763888889	0 617.660864978903	2 502.284403669725
0 194.060283687943	0 233.058027923211	0 207.534188034188	0 362.038759689922	0 382.978247914184	0 694.021322889469	0 404.164338919926	0 267.552083333333	0 343.010416666667	0 666.718005952381	0 610.94849537037	1 695.034869240349	0 834.724702380952	0 863.073987538941	1 683.304487179487	0 422.274305555556	0 949.881143162393	0 775.193181818182	0 841.544956140351	0 889.526268115942	0 643.989661319073	0 462.63659591195	1 547.301594202899	1 608.063596491228	0 623.455439814815	0 612.599431818182	0 744.451793721973	0 635.997588424437	0 648.746621621622	0 596.09703196347	2 364.677911646586	43 453.689950980392	6 706.110273590173	0 871.611581920904	0 634.104563835933	0 324.65692371476	0 337.153009259259	0 227.015972222222	0 336.614649681529	0 1064.27395833333	0 495.013528138528	0 300	0 277.709027777778	0 419.170304232804	0 358.533333333333	3 478.673177083333	0 548.449189814815	0 636.935917721519	15 549.909793814433
0 188.86231884058	0 232.377187226597	0 211.628739316239	4 356.794187044187	0 372.532462391132	0 683.167104111986	0 400.335538532962	0 264.53125	0 342.606060606061	0 626.693204365079	0 610.231481481482	1 697.59631758195	0 854.84871031746	0 860.23649691358	0 699.763621794872	0 424.816666666667	0 963.040865384615	0 766.606060606061	0 858.079495614035	1 940.455525606469	1 649.691328347578	0 481.243978243978	0 555.510398613518	0 639.58826754386	0 647.171006944444	0 624.250946969697	0 785.216076696165	0 652.047542735043	0 678.339312406577	0 615.95212171971	0 383.182677469136	0 475.407679738562	0 732.960005574136	0 930.979398148148	0 651.396626297578	0 348.186931348222	0 353.272685185185	0 237.39537037037	0 374.735173824131	0 1095.275	0 501.745488322718	0 300	0 283.876050420168	0 426.434193121693	0 389.109259259259	0 506.490017361111	0 560.237037037037	6 637.094720496894	0 568.529513888889
0 185.788194444444	0 229.780065359477	1 213.307425213675	0 370.769189305735	5 382.038227201258	0 709.071940104167	0 411.114394993046	0 271.020833333333	0 347.26452020202	0 617.639880952381	0 627.99537037037	0 709.956767676768	22 855.881448412698	0 866.316358024691	19 699.597756410256	0 431.401388888889	0 980.944711538462	0 798.048295454545	0 866.276315789474	0 997.55635335074	4 658.284099002849	0 482.560763888889	0 575.607638888889	0 681.125	3 674.910011574074	0 649.717803030303	0 783.909508076358	0 655.13327991453	0 707.198340874811	1 627.068725653868	0 385.821566358025	0 493.439746732026	0 767.403450194769	23 941.646239554318	0 662.334055459272	0 342.193014705882	0 366.893055555556	0 252.66875	0 380.47619047619	0 1130.26458333333	0 495.644764957265	0 300	0 289.822916666667	0 446.18005952381	0 395.866898148148	7 520.873408564815	1 581.005208333333	0 666.926100628931	4 545.406565656566
0 131.640873015873	0 155.647941468254	0 169.169719169719	0 286.742706992707	0 289.864754098361	0 532.481421121252	0 297.566384180791	0 162.479166666667	0 230.079545454545	0 443.521577380952	0 501.422759433962	0 566.303652968037	0 657.927579365079	3 601.160108024691	11 572.880608974359	0 337.931944444444	0 789.251335470085	0 632.544507575758	8 742.224780701754	0 756.314887152778	0 485.082977207977	0 351.559992283951	0 471.735677083333	0 551.635964912281	0 562.63599537037	0 501.908143939394	1 624.036891385768	0 460.301495016611	0 551.311728395062	0 541.544453734671	0 350.586805555556	1 453.53737745098	0 686.52625	0 732.792597765363	7 489.720775462963	0 269.245225694444	1 297.19209039548	0 232.24837962963	0 324.580392156863	0 958.184449093445	0 324.858064516129	0 300	0 218.825	0 351.577380952381	0 327.165509259259	0 416.163917824074	0 461.603819444444	0 498.118856837607	0 379.910652920962
0 300	0 300	0 300	0 229.533311772316	0 216.005183881064	0 416.1298828125	0 218.212037037037	0 123.239583333333	0 180.594696969697	0 374.725198412698	0 403.781944444444	0 456.354596219931	0 509.914682539683	0 462.13850308642	0 482.305555555556	0 277.335416666667	0 649.405982905983	0 518.544507575758	0 623.626644736842	0 583.974609375	0 405.637019230769	2 294.156201550388	0 395.830150462963	0 447.054093567251	0 461.984901277584	0 414.528409090909	0 479.466180866966	0 382.288773148148	0 521.177083333333	0 474.683667781494	0 273.69849537037	0 337.167910447761	1 548.218487394958	0 603.82662037037	0 415.750144675926	0 166.164764079148	0 294.396634615385	0 220.268055555556	0 346.056547619048	0 775.613505747126	0 360.847534833869	0 300	0 195.2125	0 325.057374338624	0 318.895071138211	7 364.908564814815	5 382.469907407407	0 474.154301075269	0 359.084175084175
0 254.572916666667	0 294.818933823529	0 269.921945701357	0 343.703751617076	0 351.237802498048	0 644.663302951389	1 373.502777777778	0 259.461805555556	0 327.110164141414	0 588.366071428571	2 572.502927400468	0 646.544927536232	0 773.43253968254	0 816.617601246106	0 659.909722222222	0 402.048611111111	0 914.889155982906	0 731.86553030303	4 800.777960526316	0 887.869791666667	0 607.829237891738	0 442.413773148148	0 517.472366898148	0 588.36860380117	0 594.287326388889	0 574.273674242424	0 692.424760853569	0 643.010416666667	0 753.94537037037	0 570.589305555556	1 323.996334876543	0 423.525326797386	0 674.695972222222	0 822.124883936862	0 581.446943483276	0 338.43134469697	0 333.367052023121	0 214.188657407407	0 327.501984126984	0 997.127083333333	0 458.700428724545	0 300	0 270.06875	2 404.916170634921	0 359.14375	0 460.460069444444	0 531.653240740741	0 624.506656017039	1 531.530927835052
0 195.885869565217	0 224.133530183727	0 207.374732905983	0 349.973837209302	3 359.858431372549	5 671.739366319444	1 388.998484848485	0 269.618055555556	0 342.594696969697	0 633.44494047619	0 591.391337973705	2 674.548697270472	2 812.200892857143	0 842.244186046512	0 683.900641025641	0 417.926851851852	0 929.049679487179	0 749.679292929293	1 826.50365497076	0 916.26352530541	1 628.485844017094	0 467.364776234568	0 540.513599537037	3 616.417763157895	1 626.634548611111	7 601.102272727273	0 723.016365688488	1 668.736400462963	0 607.659219858156	0 588.135	0 340.466242283951	0 430.97054973822	1 652.489814814815	0 851.032407407407	0 610.455295138889	0 323.317786069652	0 336.304861111111	0 222.027546296296	0 330.899891774892	10 1015.671875	0 496.886437908497	0 300	0 277.047916666667	0 417.749007936508	1 360.034490740741	0 472.865885416667	0 542.054050925926	0 625.75578338591	0 542.265463917526
0 183.932624113475	0 219.355971128609	0 204.679754273504	0 350.636520241171	0 364.207448899371	0 682.988606770833	0 388.170850767085	0 262.295138888889	0 338.758207070707	0 617.09623015873	0 592.512731481482	0 691.533479349186	1 829.556547619048	0 842.966820987654	0 697.068032786885	0 424.722144846797	0 941.670673076923	0 757.284090909091	0 840.250548245614	0 934.018229166667	4 634.468215811966	0 476.133998435055	0 551.792390046296	2 617.804093567251	0 625.438368055556	0 626.174242424242	0 742.434250764526	0 679.0859375	0 633.685106382979	0 589.075277777778	0 348.943094135802	43 447.244485294118	0 701.862044817927	0 863.216666666667	0 622.217770034843	0 330.425123762376	1 340.879398148148	0 230.174768518519	3 347.350198412698	2 1039.18125	0 494.715233545648	0 300	0 276.907638888889	0 394.428739101274	0 361.931944444444	0 480.330584490741	4 550.390277777778	0 642.817447916667	0 538.8175
0 190.536458333333	0 227.843790849673	0 204.048878205128	0 359.559227748691	2 372.081065088757	0 701.5361328125	5 392.747094374709	0 260.208333333333	0 340.538825757576	0 621.093253968254	0 622.723958333333	0 698.337041615163	22 848.300595238095	0 844.670910493827	0 701.322115384615	0 416.572033898305	0 960.999465811966	0 774.833333333333	0 901.121710526316	1 955.057725694444	0 653.727564102564	0 492.70302672956	0 566.716318234611	1 637.337719298246	2 652.153356481482	0 679.308712121212	0 761.449233716475	0 698.733676975945	0 662.695652173913	0 614.029027777778	0 371.744212962963	0 464.865196078431	0 734.995518207283	0 897.730787037037	0 645.942708333333	21 332.163160066007	0 356.337962962963	0 231.939351851852	0 337.625232774674	0 1074.621875	0 534.352211434736	0 300	0 276.495833333333	0 367.009986225895	0 374.422453703704	1 500.509548611111	0 569.606712962963	0 656.970031545741	0 565.72193877551
0 172.975694444444	0 225.66862745098	0 211.183226495727	0 375.797464239272	0 379.158157276995	0 702.986436631944	0 408.968518518519	0 232.184027777778	0 312.424242424242	0 643.175347222222	0 609.046875	0 703.54607472712	0 843.230654761905	0 850.892248062015	11 685.574519230769	0 426.961111111111	0 954.369391025641	0 792.289772727273	1 846.790021929825	1 971.497606614447	4 644.840941639814	0 474.574074074074	1 567.903501157407	0 651.196271929825	0 678.488715277778	0 652.013257575758	0 774.395511405445	0 676.964444444444	0 700.024774774775	10 601.351944444444	0 353.798032407407	0 462.183210784314	0 738.664705882353	1 913.725694444444	0 654.114186851211	0 343.66847826087	0 367.586805555556	0 246.436111111111	0 367.351470588235	0 1128.60798611111	0 502.901709401709	0 300	0 289.33125	0 370.236291486291	0 381.583333333333	0 512.420138888889	0 587.805208333333	0 665.114090431125	0 558.714285714286
0 119.560763888889	0 155.236183637946	0 168.128205128205	0 277.959146077157	2 257.784516765286	0 494.715449804433	0 267.69537037037	0 150.913194444444	0 208.344065656566	0 444.793154761905	0 467.450810185185	0 523.722151898734	0 619.669642857143	0 534.378472222222	0 561.885683760684	0 325.06875	0 766.331182795699	0 621.456106870229	13 724.629385964912	0 710.928851174935	0 461.576655982906	0 346.366705246914	0 470.279803240741	0 526.191337719298	0 567.891493055556	0 499.025568181818	0 599.214574155653	0 428.770032051282	0 613.940942028986	0 550.940456316082	0 349.341435185185	0 446.052620802621	0 680.542016806723	0 714.153240740741	0 484.544782608696	0 275.063948840927	0 301.669212962963	0 240.162962962963	0 345.488095238095	0 962.336805555556	1 322.727369542066	0 300	0 217.477083333333	0 292.883222468588	0 307.427083333333	0 413.022858796296	0 463.776736111111	0 502.164270500532	0 364.590909090909
0 100.951388888889	0 135.797417534722	0 151.763621794872	0 239.195108455069	0 233.838287752675	0 426.332681442851	1 234.624187558032	1 143.173611111111	0 197.896148989899	0 417.449404761905	0 399.918402777778	0 470.33119108826	0 528.344246031746	0 493.521604938272	11 487.807692307692	0 286.962268518518	0 684.569761129207	0 513.246527777778	2 624.888157894737	0 589.73955613577	0 408.710202991453	8 291.018174787316	0 389.255497685185	0 424.427083333333	0 436.167824074074	0 396.800189393939	1 479.739353891336	0 349.581463675214	0 527.21803652968	0 476.463550361714	3 297.258680555556	4 391.397263071895	0 585.395061728395	0 615.034027777778	0 403.542170408751	0 241.733573717949	0 269.463194444444	0 211.731197771588	0 343.50744047619	0 801.178623188406	0 344.544871794872	0 300	0 185.408333333333	1 254.154471544715	0 290.224485018727	0 357.702690972222	2 391.202430555556	0 472.292066027689	0 359.171768707483
0 195.972222222222	0 225.252080595707	0 209.405982905983	0 347.352829768271	0 351.55248015873	0 625.777018229167	0 328.211758844046	0 265.822916666667	0 339.483901515152	0 575.637648809524	0 575.417824074074	0 656.056940980881	0 760.767857142857	0 819.896990740741	0 660.366987179487	0 402.786805555556	0 969.03734671126	0 723.425189393939	1 790.279605263158	0 896.626302083333	0 617.68936965812	0 451.234182098765	0 515.680844907407	0 579.695175438596	0 595.494791666667	0 578.377840909091	0 694.483816964286	0 605.505608974359	0 647.045138888889	0 573.678790412486	2 309.072337962963	2 415.902982026144	4 679.428472222222	0 827.394907407407	20 590.640625	0 301.980168269231	0 325.307638888889	0 210.983101851852	0 322.377218934911	0 982.924305555556	0 461.523887079262	0 300	0 277.272916666667	0 353.735740740741	0 350.95625	0 467.140190972222	0 527.380439814815	0 608.237078059072	0 531.190721649485
0 211.206597222222	0 233.0458223972	0 209.118856837607	0 359.029239766082	0 372.572420634921	0 667.688693576389	0 383.584558823529	0 273.065972222222	0 353.950441919192	0 590.269345238095	0 600.155864197531	0 681.355909280067	0 808.441964285714	0 861.156542056075	2 683.100638977636	0 419.395138888889	1 1005.16885245902	0 761.946654040404	0 827.34100877193	0 943.638671875	0 639.802884615385	6 473.11149691358	0 541.677083333333	0 615.783625730994	0 633.011284722222	0 618.997159090909	3 733.031710914454	3 634.407318376068	0 670.3125	1 579.696805555556	0 359.494791666667	1 439.022671568627	2 703.681111111111	0 861.982638888889	7 622.479058347776	0 323.2890625	0 340.122685185185	0 218.755324074074	0 330.295364891519	3 1026.55902777778	0 486.763029315961	0 300	0 284.779861111111	0 362.373798965262	0 368.305555555556	0 496.058304398148	11 542.245833333333	0 629.823575949367	0 537.706632653061
0 204.619791666667	0 234.927288655278	0 204.369925213675	0 362.607384823848	1 367.52380952381	0 686.606879340278	0 387.306229196386	0 273.125	0 353.137626262626	1 612.03943452381	0 598.929205246914	0 696.513695743784	0 821.519345238095	0 856.78992248062	20 685.033546325879	0 421.263194444444	0 982.623931623932	0 752.90625	0 827.254203216374	0 843.798611111111	0 642.25917022792	0 472.795630317092	0 528.609123434705	0 615.03399122807	0 626.436411149826	0 616.447718631179	0 734.864170337739	0 640.484241452991	0 701.694063926941	1 594.930717863105	0 337.177662037037	0 448.299632352941	4 713.397083333333	0 866.319444444444	12 623.360582468281	0 374.571400159109	0 360.475694444444	0 231.928472222222	5 333.087797619048	0 973.596180555556	0 475.023732470334	0 300	0 288.587570621469	1 371.670916481892	1 412.033564814815	0 497.043836805556	0 538.194444444444	0 679.175314465409	0 564.741408934708
